study_accession,reads_accession,fastq_1,fastq_2,library_layout,library_strategy,platform
PRJEB51728,ERR10901268,s3://era-public/fastq/ERR109/068/ERR10901268/ERR10901268_1.fastq.gz,s3://era-public/fastq/ERR109/068/ERR10901268/ERR10901268_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901271,s3://era-public/fastq/ERR109/071/ERR10901271/ERR10901271_1.fastq.gz,s3://era-public/fastq/ERR109/071/ERR10901271/ERR10901271_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901272,s3://era-public/fastq/ERR109/072/ERR10901272/ERR10901272_1.fastq.gz,s3://era-public/fastq/ERR109/072/ERR10901272/ERR10901272_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901287,s3://era-public/fastq/ERR109/087/ERR10901287/ERR10901287_1.fastq.gz,s3://era-public/fastq/ERR109/087/ERR10901287/ERR10901287_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901293,s3://era-public/fastq/ERR109/093/ERR10901293/ERR10901293_1.fastq.gz,s3://era-public/fastq/ERR109/093/ERR10901293/ERR10901293_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901294,s3://era-public/fastq/ERR109/094/ERR10901294/ERR10901294_1.fastq.gz,s3://era-public/fastq/ERR109/094/ERR10901294/ERR10901294_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901296,s3://era-public/fastq/ERR109/096/ERR10901296/ERR10901296_1.fastq.gz,s3://era-public/fastq/ERR109/096/ERR10901296/ERR10901296_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901299,s3://era-public/fastq/ERR109/099/ERR10901299/ERR10901299_1.fastq.gz,s3://era-public/fastq/ERR109/099/ERR10901299/ERR10901299_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901300,s3://era-public/fastq/ERR109/000/ERR10901300/ERR10901300_1.fastq.gz,s3://era-public/fastq/ERR109/000/ERR10901300/ERR10901300_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901304,s3://era-public/fastq/ERR109/004/ERR10901304/ERR10901304_1.fastq.gz,s3://era-public/fastq/ERR109/004/ERR10901304/ERR10901304_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901305,s3://era-public/fastq/ERR109/005/ERR10901305/ERR10901305_1.fastq.gz,s3://era-public/fastq/ERR109/005/ERR10901305/ERR10901305_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901306,s3://era-public/fastq/ERR109/006/ERR10901306/ERR10901306_1.fastq.gz,s3://era-public/fastq/ERR109/006/ERR10901306/ERR10901306_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901307,s3://era-public/fastq/ERR109/007/ERR10901307/ERR10901307_1.fastq.gz,s3://era-public/fastq/ERR109/007/ERR10901307/ERR10901307_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901314,s3://era-public/fastq/ERR109/014/ERR10901314/ERR10901314_1.fastq.gz,s3://era-public/fastq/ERR109/014/ERR10901314/ERR10901314_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901315,s3://era-public/fastq/ERR109/015/ERR10901315/ERR10901315_1.fastq.gz,s3://era-public/fastq/ERR109/015/ERR10901315/ERR10901315_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901316,s3://era-public/fastq/ERR109/016/ERR10901316/ERR10901316_1.fastq.gz,s3://era-public/fastq/ERR109/016/ERR10901316/ERR10901316_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901319,s3://era-public/fastq/ERR109/019/ERR10901319/ERR10901319_1.fastq.gz,s3://era-public/fastq/ERR109/019/ERR10901319/ERR10901319_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901321,s3://era-public/fastq/ERR109/021/ERR10901321/ERR10901321_1.fastq.gz,s3://era-public/fastq/ERR109/021/ERR10901321/ERR10901321_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901324,s3://era-public/fastq/ERR109/024/ERR10901324/ERR10901324_1.fastq.gz,s3://era-public/fastq/ERR109/024/ERR10901324/ERR10901324_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901326,s3://era-public/fastq/ERR109/026/ERR10901326/ERR10901326_1.fastq.gz,s3://era-public/fastq/ERR109/026/ERR10901326/ERR10901326_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901327,s3://era-public/fastq/ERR109/027/ERR10901327/ERR10901327_1.fastq.gz,s3://era-public/fastq/ERR109/027/ERR10901327/ERR10901327_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901329,s3://era-public/fastq/ERR109/029/ERR10901329/ERR10901329_1.fastq.gz,s3://era-public/fastq/ERR109/029/ERR10901329/ERR10901329_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901330,s3://era-public/fastq/ERR109/030/ERR10901330/ERR10901330_1.fastq.gz,s3://era-public/fastq/ERR109/030/ERR10901330/ERR10901330_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901331,s3://era-public/fastq/ERR109/031/ERR10901331/ERR10901331_1.fastq.gz,s3://era-public/fastq/ERR109/031/ERR10901331/ERR10901331_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901332,s3://era-public/fastq/ERR109/032/ERR10901332/ERR10901332_1.fastq.gz,s3://era-public/fastq/ERR109/032/ERR10901332/ERR10901332_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901334,s3://era-public/fastq/ERR109/034/ERR10901334/ERR10901334_1.fastq.gz,s3://era-public/fastq/ERR109/034/ERR10901334/ERR10901334_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901335,s3://era-public/fastq/ERR109/035/ERR10901335/ERR10901335_1.fastq.gz,s3://era-public/fastq/ERR109/035/ERR10901335/ERR10901335_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901336,s3://era-public/fastq/ERR109/036/ERR10901336/ERR10901336_1.fastq.gz,s3://era-public/fastq/ERR109/036/ERR10901336/ERR10901336_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901339,s3://era-public/fastq/ERR109/039/ERR10901339/ERR10901339_1.fastq.gz,s3://era-public/fastq/ERR109/039/ERR10901339/ERR10901339_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901342,s3://era-public/fastq/ERR109/042/ERR10901342/ERR10901342_1.fastq.gz,s3://era-public/fastq/ERR109/042/ERR10901342/ERR10901342_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901344,s3://era-public/fastq/ERR109/044/ERR10901344/ERR10901344_1.fastq.gz,s3://era-public/fastq/ERR109/044/ERR10901344/ERR10901344_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901345,s3://era-public/fastq/ERR109/045/ERR10901345/ERR10901345_1.fastq.gz,s3://era-public/fastq/ERR109/045/ERR10901345/ERR10901345_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901347,s3://era-public/fastq/ERR109/047/ERR10901347/ERR10901347_1.fastq.gz,s3://era-public/fastq/ERR109/047/ERR10901347/ERR10901347_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901349,s3://era-public/fastq/ERR109/049/ERR10901349/ERR10901349_1.fastq.gz,s3://era-public/fastq/ERR109/049/ERR10901349/ERR10901349_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901352,s3://era-public/fastq/ERR109/052/ERR10901352/ERR10901352_1.fastq.gz,s3://era-public/fastq/ERR109/052/ERR10901352/ERR10901352_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901355,s3://era-public/fastq/ERR109/055/ERR10901355/ERR10901355_1.fastq.gz,s3://era-public/fastq/ERR109/055/ERR10901355/ERR10901355_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901358,s3://era-public/fastq/ERR109/058/ERR10901358/ERR10901358_1.fastq.gz,s3://era-public/fastq/ERR109/058/ERR10901358/ERR10901358_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901362,s3://era-public/fastq/ERR109/062/ERR10901362/ERR10901362_1.fastq.gz,s3://era-public/fastq/ERR109/062/ERR10901362/ERR10901362_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901368,s3://era-public/fastq/ERR109/068/ERR10901368/ERR10901368_1.fastq.gz,s3://era-public/fastq/ERR109/068/ERR10901368/ERR10901368_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901373,s3://era-public/fastq/ERR109/073/ERR10901373/ERR10901373_1.fastq.gz,s3://era-public/fastq/ERR109/073/ERR10901373/ERR10901373_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901376,s3://era-public/fastq/ERR109/076/ERR10901376/ERR10901376_1.fastq.gz,s3://era-public/fastq/ERR109/076/ERR10901376/ERR10901376_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901384,s3://era-public/fastq/ERR109/084/ERR10901384/ERR10901384_1.fastq.gz,s3://era-public/fastq/ERR109/084/ERR10901384/ERR10901384_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901386,s3://era-public/fastq/ERR109/086/ERR10901386/ERR10901386_1.fastq.gz,s3://era-public/fastq/ERR109/086/ERR10901386/ERR10901386_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901388,s3://era-public/fastq/ERR109/088/ERR10901388/ERR10901388_1.fastq.gz,s3://era-public/fastq/ERR109/088/ERR10901388/ERR10901388_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901389,s3://era-public/fastq/ERR109/089/ERR10901389/ERR10901389_1.fastq.gz,s3://era-public/fastq/ERR109/089/ERR10901389/ERR10901389_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901392,s3://era-public/fastq/ERR109/092/ERR10901392/ERR10901392_1.fastq.gz,s3://era-public/fastq/ERR109/092/ERR10901392/ERR10901392_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901394,s3://era-public/fastq/ERR109/094/ERR10901394/ERR10901394_1.fastq.gz,s3://era-public/fastq/ERR109/094/ERR10901394/ERR10901394_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901403,s3://era-public/fastq/ERR109/003/ERR10901403/ERR10901403_1.fastq.gz,s3://era-public/fastq/ERR109/003/ERR10901403/ERR10901403_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901405,s3://era-public/fastq/ERR109/005/ERR10901405/ERR10901405_1.fastq.gz,s3://era-public/fastq/ERR109/005/ERR10901405/ERR10901405_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901411,s3://era-public/fastq/ERR109/011/ERR10901411/ERR10901411_1.fastq.gz,s3://era-public/fastq/ERR109/011/ERR10901411/ERR10901411_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901412,s3://era-public/fastq/ERR109/012/ERR10901412/ERR10901412_1.fastq.gz,s3://era-public/fastq/ERR109/012/ERR10901412/ERR10901412_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901414,s3://era-public/fastq/ERR109/014/ERR10901414/ERR10901414_1.fastq.gz,s3://era-public/fastq/ERR109/014/ERR10901414/ERR10901414_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901416,s3://era-public/fastq/ERR109/016/ERR10901416/ERR10901416_1.fastq.gz,s3://era-public/fastq/ERR109/016/ERR10901416/ERR10901416_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901421,s3://era-public/fastq/ERR109/021/ERR10901421/ERR10901421_1.fastq.gz,s3://era-public/fastq/ERR109/021/ERR10901421/ERR10901421_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10901422,s3://era-public/fastq/ERR109/022/ERR10901422/ERR10901422_1.fastq.gz,s3://era-public/fastq/ERR109/022/ERR10901422/ERR10901422_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889188,s3://era-public/fastq/ERR108/088/ERR10889188/ERR10889188_1.fastq.gz,s3://era-public/fastq/ERR108/088/ERR10889188/ERR10889188_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889197,s3://era-public/fastq/ERR108/097/ERR10889197/ERR10889197_1.fastq.gz,s3://era-public/fastq/ERR108/097/ERR10889197/ERR10889197_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889214,s3://era-public/fastq/ERR108/014/ERR10889214/ERR10889214_1.fastq.gz,s3://era-public/fastq/ERR108/014/ERR10889214/ERR10889214_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889221,s3://era-public/fastq/ERR108/021/ERR10889221/ERR10889221_1.fastq.gz,s3://era-public/fastq/ERR108/021/ERR10889221/ERR10889221_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889240,s3://era-public/fastq/ERR108/040/ERR10889240/ERR10889240_1.fastq.gz,s3://era-public/fastq/ERR108/040/ERR10889240/ERR10889240_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889243,s3://era-public/fastq/ERR108/043/ERR10889243/ERR10889243_1.fastq.gz,s3://era-public/fastq/ERR108/043/ERR10889243/ERR10889243_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889252,s3://era-public/fastq/ERR108/052/ERR10889252/ERR10889252_1.fastq.gz,s3://era-public/fastq/ERR108/052/ERR10889252/ERR10889252_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889253,s3://era-public/fastq/ERR108/053/ERR10889253/ERR10889253_1.fastq.gz,s3://era-public/fastq/ERR108/053/ERR10889253/ERR10889253_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889257,s3://era-public/fastq/ERR108/057/ERR10889257/ERR10889257_1.fastq.gz,s3://era-public/fastq/ERR108/057/ERR10889257/ERR10889257_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889262,s3://era-public/fastq/ERR108/062/ERR10889262/ERR10889262_1.fastq.gz,s3://era-public/fastq/ERR108/062/ERR10889262/ERR10889262_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889288,s3://era-public/fastq/ERR108/088/ERR10889288/ERR10889288_1.fastq.gz,s3://era-public/fastq/ERR108/088/ERR10889288/ERR10889288_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889304,s3://era-public/fastq/ERR108/004/ERR10889304/ERR10889304_1.fastq.gz,s3://era-public/fastq/ERR108/004/ERR10889304/ERR10889304_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889306,s3://era-public/fastq/ERR108/006/ERR10889306/ERR10889306_1.fastq.gz,s3://era-public/fastq/ERR108/006/ERR10889306/ERR10889306_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889314,s3://era-public/fastq/ERR108/014/ERR10889314/ERR10889314_1.fastq.gz,s3://era-public/fastq/ERR108/014/ERR10889314/ERR10889314_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889318,s3://era-public/fastq/ERR108/018/ERR10889318/ERR10889318_1.fastq.gz,s3://era-public/fastq/ERR108/018/ERR10889318/ERR10889318_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889319,s3://era-public/fastq/ERR108/019/ERR10889319/ERR10889319_1.fastq.gz,s3://era-public/fastq/ERR108/019/ERR10889319/ERR10889319_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889329,s3://era-public/fastq/ERR108/029/ERR10889329/ERR10889329_1.fastq.gz,s3://era-public/fastq/ERR108/029/ERR10889329/ERR10889329_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889335,s3://era-public/fastq/ERR108/035/ERR10889335/ERR10889335_1.fastq.gz,s3://era-public/fastq/ERR108/035/ERR10889335/ERR10889335_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889341,s3://era-public/fastq/ERR108/041/ERR10889341/ERR10889341_1.fastq.gz,s3://era-public/fastq/ERR108/041/ERR10889341/ERR10889341_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889347,s3://era-public/fastq/ERR108/047/ERR10889347/ERR10889347_1.fastq.gz,s3://era-public/fastq/ERR108/047/ERR10889347/ERR10889347_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889348,s3://era-public/fastq/ERR108/048/ERR10889348/ERR10889348_1.fastq.gz,s3://era-public/fastq/ERR108/048/ERR10889348/ERR10889348_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889352,s3://era-public/fastq/ERR108/052/ERR10889352/ERR10889352_1.fastq.gz,s3://era-public/fastq/ERR108/052/ERR10889352/ERR10889352_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889355,s3://era-public/fastq/ERR108/055/ERR10889355/ERR10889355_1.fastq.gz,s3://era-public/fastq/ERR108/055/ERR10889355/ERR10889355_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889360,s3://era-public/fastq/ERR108/060/ERR10889360/ERR10889360_1.fastq.gz,s3://era-public/fastq/ERR108/060/ERR10889360/ERR10889360_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889365,s3://era-public/fastq/ERR108/065/ERR10889365/ERR10889365_1.fastq.gz,s3://era-public/fastq/ERR108/065/ERR10889365/ERR10889365_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889367,s3://era-public/fastq/ERR108/067/ERR10889367/ERR10889367_1.fastq.gz,s3://era-public/fastq/ERR108/067/ERR10889367/ERR10889367_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889371,s3://era-public/fastq/ERR108/071/ERR10889371/ERR10889371_1.fastq.gz,s3://era-public/fastq/ERR108/071/ERR10889371/ERR10889371_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889381,s3://era-public/fastq/ERR108/081/ERR10889381/ERR10889381_1.fastq.gz,s3://era-public/fastq/ERR108/081/ERR10889381/ERR10889381_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889402,s3://era-public/fastq/ERR108/002/ERR10889402/ERR10889402_1.fastq.gz,s3://era-public/fastq/ERR108/002/ERR10889402/ERR10889402_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889403,s3://era-public/fastq/ERR108/003/ERR10889403/ERR10889403_1.fastq.gz,s3://era-public/fastq/ERR108/003/ERR10889403/ERR10889403_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889405,s3://era-public/fastq/ERR108/005/ERR10889405/ERR10889405_1.fastq.gz,s3://era-public/fastq/ERR108/005/ERR10889405/ERR10889405_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889407,s3://era-public/fastq/ERR108/007/ERR10889407/ERR10889407_1.fastq.gz,s3://era-public/fastq/ERR108/007/ERR10889407/ERR10889407_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889411,s3://era-public/fastq/ERR108/011/ERR10889411/ERR10889411_1.fastq.gz,s3://era-public/fastq/ERR108/011/ERR10889411/ERR10889411_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889412,s3://era-public/fastq/ERR108/012/ERR10889412/ERR10889412_1.fastq.gz,s3://era-public/fastq/ERR108/012/ERR10889412/ERR10889412_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889420,s3://era-public/fastq/ERR108/020/ERR10889420/ERR10889420_1.fastq.gz,s3://era-public/fastq/ERR108/020/ERR10889420/ERR10889420_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889421,s3://era-public/fastq/ERR108/021/ERR10889421/ERR10889421_1.fastq.gz,s3://era-public/fastq/ERR108/021/ERR10889421/ERR10889421_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889431,s3://era-public/fastq/ERR108/031/ERR10889431/ERR10889431_1.fastq.gz,s3://era-public/fastq/ERR108/031/ERR10889431/ERR10889431_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889433,s3://era-public/fastq/ERR108/033/ERR10889433/ERR10889433_1.fastq.gz,s3://era-public/fastq/ERR108/033/ERR10889433/ERR10889433_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889438,s3://era-public/fastq/ERR108/038/ERR10889438/ERR10889438_1.fastq.gz,s3://era-public/fastq/ERR108/038/ERR10889438/ERR10889438_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889442,s3://era-public/fastq/ERR108/042/ERR10889442/ERR10889442_1.fastq.gz,s3://era-public/fastq/ERR108/042/ERR10889442/ERR10889442_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889443,s3://era-public/fastq/ERR108/043/ERR10889443/ERR10889443_1.fastq.gz,s3://era-public/fastq/ERR108/043/ERR10889443/ERR10889443_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889446,s3://era-public/fastq/ERR108/046/ERR10889446/ERR10889446_1.fastq.gz,s3://era-public/fastq/ERR108/046/ERR10889446/ERR10889446_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889447,s3://era-public/fastq/ERR108/047/ERR10889447/ERR10889447_1.fastq.gz,s3://era-public/fastq/ERR108/047/ERR10889447/ERR10889447_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889456,s3://era-public/fastq/ERR108/056/ERR10889456/ERR10889456_1.fastq.gz,s3://era-public/fastq/ERR108/056/ERR10889456/ERR10889456_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889458,s3://era-public/fastq/ERR108/058/ERR10889458/ERR10889458_1.fastq.gz,s3://era-public/fastq/ERR108/058/ERR10889458/ERR10889458_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889460,s3://era-public/fastq/ERR108/060/ERR10889460/ERR10889460_1.fastq.gz,s3://era-public/fastq/ERR108/060/ERR10889460/ERR10889460_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889463,s3://era-public/fastq/ERR108/063/ERR10889463/ERR10889463_1.fastq.gz,s3://era-public/fastq/ERR108/063/ERR10889463/ERR10889463_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889466,s3://era-public/fastq/ERR108/066/ERR10889466/ERR10889466_1.fastq.gz,s3://era-public/fastq/ERR108/066/ERR10889466/ERR10889466_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889493,s3://era-public/fastq/ERR108/093/ERR10889493/ERR10889493_1.fastq.gz,s3://era-public/fastq/ERR108/093/ERR10889493/ERR10889493_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889501,s3://era-public/fastq/ERR108/001/ERR10889501/ERR10889501_1.fastq.gz,s3://era-public/fastq/ERR108/001/ERR10889501/ERR10889501_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889513,s3://era-public/fastq/ERR108/013/ERR10889513/ERR10889513_1.fastq.gz,s3://era-public/fastq/ERR108/013/ERR10889513/ERR10889513_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889515,s3://era-public/fastq/ERR108/015/ERR10889515/ERR10889515_1.fastq.gz,s3://era-public/fastq/ERR108/015/ERR10889515/ERR10889515_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889519,s3://era-public/fastq/ERR108/019/ERR10889519/ERR10889519_1.fastq.gz,s3://era-public/fastq/ERR108/019/ERR10889519/ERR10889519_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889522,s3://era-public/fastq/ERR108/022/ERR10889522/ERR10889522_1.fastq.gz,s3://era-public/fastq/ERR108/022/ERR10889522/ERR10889522_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889528,s3://era-public/fastq/ERR108/028/ERR10889528/ERR10889528_1.fastq.gz,s3://era-public/fastq/ERR108/028/ERR10889528/ERR10889528_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889529,s3://era-public/fastq/ERR108/029/ERR10889529/ERR10889529_1.fastq.gz,s3://era-public/fastq/ERR108/029/ERR10889529/ERR10889529_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889532,s3://era-public/fastq/ERR108/032/ERR10889532/ERR10889532_1.fastq.gz,s3://era-public/fastq/ERR108/032/ERR10889532/ERR10889532_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889537,s3://era-public/fastq/ERR108/037/ERR10889537/ERR10889537_1.fastq.gz,s3://era-public/fastq/ERR108/037/ERR10889537/ERR10889537_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889538,s3://era-public/fastq/ERR108/038/ERR10889538/ERR10889538_1.fastq.gz,s3://era-public/fastq/ERR108/038/ERR10889538/ERR10889538_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889555,s3://era-public/fastq/ERR108/055/ERR10889555/ERR10889555_1.fastq.gz,s3://era-public/fastq/ERR108/055/ERR10889555/ERR10889555_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889556,s3://era-public/fastq/ERR108/056/ERR10889556/ERR10889556_1.fastq.gz,s3://era-public/fastq/ERR108/056/ERR10889556/ERR10889556_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889566,s3://era-public/fastq/ERR108/066/ERR10889566/ERR10889566_1.fastq.gz,s3://era-public/fastq/ERR108/066/ERR10889566/ERR10889566_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889570,s3://era-public/fastq/ERR108/070/ERR10889570/ERR10889570_1.fastq.gz,s3://era-public/fastq/ERR108/070/ERR10889570/ERR10889570_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889591,s3://era-public/fastq/ERR108/091/ERR10889591/ERR10889591_1.fastq.gz,s3://era-public/fastq/ERR108/091/ERR10889591/ERR10889591_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889596,s3://era-public/fastq/ERR108/096/ERR10889596/ERR10889596_1.fastq.gz,s3://era-public/fastq/ERR108/096/ERR10889596/ERR10889596_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889606,s3://era-public/fastq/ERR108/006/ERR10889606/ERR10889606_1.fastq.gz,s3://era-public/fastq/ERR108/006/ERR10889606/ERR10889606_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889610,s3://era-public/fastq/ERR108/010/ERR10889610/ERR10889610_1.fastq.gz,s3://era-public/fastq/ERR108/010/ERR10889610/ERR10889610_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10889628,s3://era-public/fastq/ERR108/028/ERR10889628/ERR10889628_1.fastq.gz,s3://era-public/fastq/ERR108/028/ERR10889628/ERR10889628_2.fastq.gz,paired,wgs,illumina
