study_accession,reads_accession,fastq_1,fastq_2,library_layout,library_strategy,platform
PRJEB51728,ERR10900704,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10900704/ERR10900704_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10900704/ERR10900704_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900707,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/007/ERR10900707/ERR10900707_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/007/ERR10900707/ERR10900707_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900708,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10900708/ERR10900708_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10900708/ERR10900708_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900709,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10900709/ERR10900709_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10900709/ERR10900709_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900710,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10900710/ERR10900710_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10900710/ERR10900710_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900711,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10900711/ERR10900711_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10900711/ERR10900711_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900720,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10900720/ERR10900720_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10900720/ERR10900720_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900721,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10900721/ERR10900721_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10900721/ERR10900721_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900723,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10900723/ERR10900723_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/023/ERR10900723/ERR10900723_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900725,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10900725/ERR10900725_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/025/ERR10900725/ERR10900725_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900727,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10900727/ERR10900727_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10900727/ERR10900727_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10900728/ERR10900728_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10900728/ERR10900728_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900729,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10900729/ERR10900729_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10900729/ERR10900729_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900734,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10900734/ERR10900734_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10900734/ERR10900734_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900739,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10900739/ERR10900739_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10900739/ERR10900739_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900747,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10900747/ERR10900747_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10900747/ERR10900747_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900748,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10900748/ERR10900748_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/048/ERR10900748/ERR10900748_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900749,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10900749/ERR10900749_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10900749/ERR10900749_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900757,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10900757/ERR10900757_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10900757/ERR10900757_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900761,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10900761/ERR10900761_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/061/ERR10900761/ERR10900761_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900764,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10900764/ERR10900764_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10900764/ERR10900764_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900765,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10900765/ERR10900765_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10900765/ERR10900765_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900767,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10900767/ERR10900767_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10900767/ERR10900767_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900788,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10900788/ERR10900788_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/088/ERR10900788/ERR10900788_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900801,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10900801/ERR10900801_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/001/ERR10900801/ERR10900801_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900806,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/006/ERR10900806/ERR10900806_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/006/ERR10900806/ERR10900806_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900807,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/007/ERR10900807/ERR10900807_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/007/ERR10900807/ERR10900807_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900809,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10900809/ERR10900809_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10900809/ERR10900809_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900810,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10900810/ERR10900810_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/010/ERR10900810/ERR10900810_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900812,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900812/ERR10900812_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/012/ERR10900812/ERR10900812_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900813,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900813/ERR10900813_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/013/ERR10900813/ERR10900813_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900815,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10900815/ERR10900815_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10900815/ERR10900815_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900816,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/016/ERR10900816/ERR10900816_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/016/ERR10900816/ERR10900816_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900819,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10900819/ERR10900819_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10900819/ERR10900819_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900826,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10900826/ERR10900826_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10900826/ERR10900826_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900828,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10900828/ERR10900828_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/028/ERR10900828/ERR10900828_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900829,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10900829/ERR10900829_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10900829/ERR10900829_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900830,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10900830/ERR10900830_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10900830/ERR10900830_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900833,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10900833/ERR10900833_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10900833/ERR10900833_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900836,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900836/ERR10900836_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/036/ERR10900836/ERR10900836_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900838,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10900838/ERR10900838_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10900838/ERR10900838_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900840,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10900840/ERR10900840_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10900840/ERR10900840_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900842,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10900842/ERR10900842_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10900842/ERR10900842_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900843,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10900843/ERR10900843_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10900843/ERR10900843_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900844,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10900844/ERR10900844_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10900844/ERR10900844_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900850,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10900850/ERR10900850_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10900850/ERR10900850_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900853,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900853/ERR10900853_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10900853/ERR10900853_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900857,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10900857/ERR10900857_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/057/ERR10900857/ERR10900857_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900869,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10900869/ERR10900869_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/069/ERR10900869/ERR10900869_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900870,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/070/ERR10900870/ERR10900870_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/070/ERR10900870/ERR10900870_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900871,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10900871/ERR10900871_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10900871/ERR10900871_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900875,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10900875/ERR10900875_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10900875/ERR10900875_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900876,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10900876/ERR10900876_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10900876/ERR10900876_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900880,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10900880/ERR10900880_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10900880/ERR10900880_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900883,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10900883/ERR10900883_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10900883/ERR10900883_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900884,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10900884/ERR10900884_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10900884/ERR10900884_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900885,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10900885/ERR10900885_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/085/ERR10900885/ERR10900885_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900889,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10900889/ERR10900889_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10900889/ERR10900889_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900890,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10900890/ERR10900890_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10900890/ERR10900890_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900891,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10900891/ERR10900891_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10900891/ERR10900891_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900898,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900898/ERR10900898_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/098/ERR10900898/ERR10900898_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900900,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10900900/ERR10900900_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10900900/ERR10900900_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900904,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10900904/ERR10900904_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/004/ERR10900904/ERR10900904_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900905,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10900905/ERR10900905_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10900905/ERR10900905_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900916,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/016/ERR10900916/ERR10900916_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/016/ERR10900916/ERR10900916_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900918,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10900918/ERR10900918_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/018/ERR10900918/ERR10900918_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900920,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10900920/ERR10900920_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10900920/ERR10900920_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900921,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10900921/ERR10900921_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10900921/ERR10900921_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900926,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10900926/ERR10900926_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/026/ERR10900926/ERR10900926_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900927,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10900927/ERR10900927_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10900927/ERR10900927_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900930,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10900930/ERR10900930_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/030/ERR10900930/ERR10900930_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900931,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10900931/ERR10900931_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10900931/ERR10900931_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900938,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10900938/ERR10900938_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/038/ERR10900938/ERR10900938_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900939,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10900939/ERR10900939_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10900939/ERR10900939_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900940,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10900940/ERR10900940_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10900940/ERR10900940_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900941,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/041/ERR10900941/ERR10900941_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/041/ERR10900941/ERR10900941_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900942,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10900942/ERR10900942_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10900942/ERR10900942_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900945,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10900945/ERR10900945_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/045/ERR10900945/ERR10900945_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900946,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10900946/ERR10900946_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10900946/ERR10900946_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900947,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10900947/ERR10900947_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10900947/ERR10900947_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900958,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10900958/ERR10900958_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/058/ERR10900958/ERR10900958_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900959,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10900959/ERR10900959_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10900959/ERR10900959_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900964,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10900964/ERR10900964_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10900964/ERR10900964_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900965,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10900965/ERR10900965_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10900965/ERR10900965_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900967,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10900967/ERR10900967_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10900967/ERR10900967_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900970,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/070/ERR10900970/ERR10900970_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/070/ERR10900970/ERR10900970_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900971,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10900971/ERR10900971_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/071/ERR10900971/ERR10900971_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900973,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10900973/ERR10900973_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/073/ERR10900973/ERR10900973_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900975,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10900975/ERR10900975_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10900975/ERR10900975_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900977,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900977/ERR10900977_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10900977/ERR10900977_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900979,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10900979/ERR10900979_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10900979/ERR10900979_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900980,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10900980/ERR10900980_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10900980/ERR10900980_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900984,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10900984/ERR10900984_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10900984/ERR10900984_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900991,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10900991/ERR10900991_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/091/ERR10900991/ERR10900991_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900993,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10900993/ERR10900993_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10900993/ERR10900993_2.fastq.gz,paired,wgs,illumina
PRJEB51728,ERR10900994,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10900994/ERR10900994_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10900994/ERR10900994_2.fastq.gz,paired,wgs,illumina
